match_id,match_date,bowler,balls_bowled,runs_conceded,wickets_taken,overs_bowled
1354936,2023-02-24,Fazalhaq Farooqi,19,28,0,3.17
1354936,2023-02-24,Hasan Ali,25,39,0,4.17
1354936,2023-02-24,Iftikhar Ahmed,6,4,0,1.0
1354936,2023-02-24,Mohammad Hasnain,25,53,0,4.17
1354936,2023-02-24,Mohammad Nawaz,18,34,0,3.0
1354936,2023-02-24,Naseem Shah,25,32,0,4.17
1354936,2023-02-24,OF Smith,24,42,0,4.0
1354936,2023-02-24,Shadab Khan,24,26,0,4.0
1354937,2023-02-26,AJ Hosein,18,36,0,3.0
1354937,2023-02-26,Aamer Yamin,19,24,0,3.17
1354937,2023-02-26,Abbas Afridi,24,37,0,4.0
1354937,2023-02-26,Akif Javed,12,8,0,2.0
1354937,2023-02-26,Anwar Ali,24,28,0,4.0
1354937,2023-02-26,CR Brathwaite,6,11,0,1.0
1354937,2023-02-26,Ihsanullah,28,23,0,4.67
1354937,2023-02-26,Imad Wasim,24,35,0,4.0
1354937,2023-02-26,Shoaib Malik,21,16,0,3.5
1354937,2023-02-26,T Shamsi,24,18,0,4.0
1354937,2023-02-26,Usama Mir,24,32,0,4.0
1354938,2023-02-26,Arshad Iqbal,24,29,0,4.0
1354938,2023-02-26,D Wiese,12,20,0,2.0
1354938,2023-02-26,Haris Rauf,25,39,0,4.17
1354938,2023-02-26,Hussain Talat,6,1,0,1.0
1354938,2023-02-26,JDS Neesham,18,42,0,3.0
1354938,2023-02-26,R Powell,15,37,0,2.5
1354938,2023-02-26,Rashid Khan,24,49,0,4.0
1354938,2023-02-26,Saad Masood,20,40,0,3.33
1354938,2023-02-26,Salman Irshad,26,48,0,4.33
1354938,2023-02-26,Shaheen Shah Afridi,27,40,0,4.5
1354938,2023-02-26,Sikandar Raza,12,24,0,2.0
1354938,2023-02-26,Wahab Riaz,25,45,0,4.17
1354938,2023-02-26,Zaman Khan,21,28,0,3.5
1354939,2023-02-27,Abrar Ahmed,24,50,0,4.0
1354939,2023-02-27,D Wiese,18,17,0,3.0
1354939,2023-02-27,Faheem Ashraf,12,13,0,2.0
1354939,2023-02-27,Haris Rauf,13,15,0,2.17
1354939,2023-02-27,Hasan Ali,25,39,0,4.17
1354939,2023-02-27,Rashid Khan,18,11,0,3.0
1354939,2023-02-27,Shadab Khan,24,34,0,4.0
1354939,2023-02-27,Shaheen Shah Afridi,14,22,0,2.33
1354939,2023-02-27,Sikandar Raza,12,6,0,2.0
1354939,2023-02-27,TK Curran,25,34,0,4.17
1354939,2023-02-27,Zaman Khan,13,19,0,2.17
1354939,2023-02-27,Zeeshan Zameer,15,30,0,2.5
1354940,2023-03-01,Aamer Jamal,27,43,0,4.5
1354940,2023-03-01,Aamer Yamin,26,38,0,4.33
1354940,2023-03-01,Akif Javed,26,60,0,4.33
1354940,2023-03-01,Arshad Iqbal,25,38,0,4.17
1354940,2023-03-01,Azmatullah Omarzai,26,28,0,4.33
1354940,2023-03-01,Imad Wasim,27,46,0,4.5
1354940,2023-03-01,Mohammad Amir,24,27,0,4.0
1354940,2023-03-01,Mujeeb Ur Rahman,24,28,0,4.0
1354940,2023-03-01,T Shamsi,26,26,0,4.33
1354940,2023-03-01,Wahab Riaz,25,36,0,4.17
1354941,2023-03-02,D Wiese,25,22,0,4.17
1354941,2023-03-02,Haris Rauf,25,22,0,4.17
1354941,2023-03-02,Mohammad Hafeez,6,3,0,1.0
1354941,2023-03-02,Mohammad Nawaz,18,20,0,3.0
1354941,2023-03-02,Naseem Shah,26,29,0,4.33
1354941,2023-03-02,Naveen-ul-Haq,24,36,0,4.0
1354941,2023-03-02,OF Smith,30,27,0,5.0
1354941,2023-03-02,Rashid Khan,24,14,0,4.0
1354941,2023-03-02,Shaheen Shah Afridi,25,38,0,4.17
1354941,2023-03-02,Sikandar Raza,6,6,0,1.0
1354941,2023-03-02,Umaid Asif,20,33,0,3.33
1354941,2023-03-02,Zaman Khan,20,29,0,3.33
1354942,2023-03-03,AJ Tye,25,42,0,4.17
1354942,2023-03-03,Aamer Yamin,20,42,0,3.33
1354942,2023-03-03,Faheem Ashraf,18,35,0,3.0
1354942,2023-03-03,Hasan Ali,25,40,0,4.17
1354942,2023-03-03,Imad Wasim,12,23,0,2.0
1354942,2023-03-03,Mohammad Amir,29,47,0,4.83
1354942,2023-03-03,Mubasir Khan,6,6,0,1.0
1354942,2023-03-03,Rumman Raees,24,52,0,4.0
1354942,2023-03-03,Shadab Khan,24,24,0,4.0
1354942,2023-03-03,Shoaib Malik,12,10,0,2.0
1354942,2023-03-03,T Shamsi,24,40,0,4.0
1354942,2023-03-03,TK Curran,26,44,0,4.33
1354943,2023-03-04,Abbas Afridi,18,25,0,3.0
1354943,2023-03-04,Anwar Ali,18,21,0,3.0
1354943,2023-03-04,D Wiese,19,26,0,3.17
1354943,2023-03-04,Haris Rauf,24,32,0,4.0
1354943,2023-03-04,Hussain Talat,8,22,0,1.33
1354943,2023-03-04,Ihsanullah,30,35,0,5.0
1354943,2023-03-04,KA Pollard,13,16,0,2.17
1354943,2023-03-04,Khushdil Shah,6,17,0,1.0
1354943,2023-03-04,Rashid Khan,24,16,0,4.0
1354943,2023-03-04,Sameen Gul,22,29,0,3.67
1354943,2023-03-04,Shaheen Shah Afridi,24,30,0,4.0
1354943,2023-03-04,Sikandar Raza,6,10,0,1.0
1354943,2023-03-04,Usama Mir,25,37,0,4.17
1354943,2023-03-04,Zaman Khan,21,23,0,3.5
1354944,2023-03-05,Faheem Ashraf,22,29,0,3.67
1354944,2023-03-05,Fazalhaq Farooqi,24,25,0,4.0
1354944,2023-03-05,Hasan Ali,25,37,0,4.17
1354944,2023-03-05,Iftikhar Ahmed,6,19,0,1.0
1354944,2023-03-05,Mohammad Nawaz,24,17,0,4.0
1354944,2023-03-05,Mubasir Khan,12,23,0,2.0
1354944,2023-03-05,Naseem Shah,25,29,0,4.17
1354944,2023-03-05,Naveen-ul-Haq,25,37,0,4.17
1354944,2023-03-05,OF Smith,17,44,0,2.83
1354944,2023-03-05,Rumman Raees,25,29,0,4.17
1354944,2023-03-05,Shadab Khan,18,36,0,3.0
1354944,2023-03-05,Umaid Asif,25,37,0,4.17
1354945,2023-03-06,Aamer Yamin,17,21,0,2.83
1354945,2023-03-06,Aimal Khan,24,26,0,4.0
1354945,2023-03-06,D Pretorius,25,39,0,4.17
1354945,2023-03-06,Imad Wasim,6,6,0,1.0
1354945,2023-03-06,JK Fuller,24,38,0,4.0
1354945,2023-03-06,Mohammad Amir,26,38,0,4.33
1354945,2023-03-06,Mohammad Nawaz,24,23,0,4.0
1354945,2023-03-06,Muhammad Musa,25,44,0,4.17
1354945,2023-03-06,Naseem Shah,24,32,0,4.0
1354945,2023-03-06,Naveen-ul-Haq,25,44,0,4.17
1354945,2023-03-06,T Shamsi,25,21,0,4.17
1354946,2023-03-07,Aamer Jamal,24,40,0,4.0
1354946,2023-03-07,Arshad Iqbal,26,27,0,4.33
1354946,2023-03-07,Azmatullah Omarzai,26,42,0,4.33
1354946,2023-03-07,D Wiese,26,39,0,4.33
1354946,2023-03-07,Haris Rauf,24,37,0,4.0
1354946,2023-03-07,Mujeeb Ur Rahman,25,45,0,4.17
1354946,2023-03-07,Rashid Khan,24,45,0,4.0
1354946,2023-03-07,Shaheen Shah Afridi,24,35,0,4.0
1354946,2023-03-07,Sikandar Raza,7,21,0,1.17
1354946,2023-03-07,Wahab Riaz,24,18,0,4.0
1354946,2023-03-07,Zaman Khan,18,30,0,3.0
1354947,2023-03-07,Abbas Afridi,26,46,0,4.33
1354947,2023-03-07,Anwar Ali,25,33,0,4.17
1354947,2023-03-07,Faheem Ashraf,25,39,0,4.17
1354947,2023-03-07,Fazalhaq Farooqi,24,33,0,4.0
1354947,2023-03-07,Ihsanullah,27,38,0,4.5
1354947,2023-03-07,Mohammad Ilyas,24,54,0,4.0
1354947,2023-03-07,Mohammad Wasim,25,49,0,4.17
1354947,2023-03-07,Mubasir Khan,6,15,0,1.0
1354947,2023-03-07,Rumman Raees,19,43,0,3.17
1354947,2023-03-07,Shadab Khan,27,26,0,4.5
1354947,2023-03-07,Usama Mir,24,38,0,4.0
1354948,2023-03-08,Aamer Jamal,26,57,0,4.33
1354948,2023-03-08,Aimal Khan,20,47,0,3.33
1354948,2023-03-08,Arshad Iqbal,19,55,0,3.17
1354948,2023-03-08,Azmatullah Omarzai,22,37,0,3.67
1354948,2023-03-08,D Pretorius,27,40,0,4.5
1354948,2023-03-08,Mohammad Hafeez,12,20,0,2.0
1354948,2023-03-08,Mohammad Hasnain,26,57,0,4.33
1354948,2023-03-08,Mohammad Nawaz,18,37,0,3.0
1354948,2023-03-08,Mujeeb Ur Rahman,25,38,0,4.17
1354948,2023-03-08,Naseem Shah,24,39,0,4.0
1354948,2023-03-08,Wahab Riaz,25,56,0,4.17
1354949,2023-03-09,D Wiese,20,17,0,3.33
1354949,2023-03-09,Faheem Ashraf,26,44,0,4.33
1354949,2023-03-09,Fazalhaq Farooqi,26,41,0,4.33
1354949,2023-03-09,Haris Rauf,13,16,0,2.17
1354949,2023-03-09,Hasan Ali,29,34,0,4.83
1354949,2023-03-09,Mohammad Wasim,25,50,0,4.17
1354949,2023-03-09,Mubasir Khan,12,25,0,2.0
1354949,2023-03-09,Rashid Khan,25,21,0,4.17
1354949,2023-03-09,Shadab Khan,12,32,0,2.0
1354949,2023-03-09,Shaheen Shah Afridi,12,18,0,2.0
1354949,2023-03-09,Sikandar Raza,7,14,0,1.17
1354949,2023-03-09,Zaman Khan,19,21,0,3.17
1354950,2023-03-10,Abbas Afridi,26,39,0,4.33
1354950,2023-03-10,Anwar Ali,25,66,0,4.17
1354950,2023-03-10,Arshad Iqbal,20,50,0,3.33
1354950,2023-03-10,Azmatullah Omarzai,24,62,0,4.0
1354950,2023-03-10,Ihsanullah,24,35,0,4.0
1354950,2023-03-10,KA Pollard,13,26,0,2.17
1354950,2023-03-10,Mujeeb Ur Rahman,24,46,0,4.0
1354950,2023-03-10,SS Cottrell,19,38,0,3.17
1354950,2023-03-10,Saim Ayub,12,22,0,2.0
1354950,2023-03-10,TH David,6,11,0,1.0
1354950,2023-03-10,Usama Mir,12,27,0,2.0
1354950,2023-03-10,Usman Qadir,13,32,0,2.17
1354950,2023-03-10,Wahab Riaz,26,32,0,4.33
1354951,2023-03-11,Abbas Afridi,26,47,0,4.33
1354951,2023-03-11,Aimal Khan,18,37,0,3.0
1354951,2023-03-11,Anwar Ali,19,48,0,3.17
1354951,2023-03-11,Ihsanullah,25,58,0,4.17
1354951,2023-03-11,Izharulhaq Naveed,26,55,0,4.33
1354951,2023-03-11,Khushdil Shah,7,7,0,1.17
1354951,2023-03-11,Mohammad Hafeez,6,8,0,1.0
1354951,2023-03-11,Mohammad Nawaz,26,50,0,4.33
1354951,2023-03-11,Naveen-ul-Haq,28,41,0,4.67
1354951,2023-03-11,Qais Ahmad,24,77,0,4.0
1354951,2023-03-11,Umaid Asif,24,49,0,4.0
1354951,2023-03-11,Usama Mir,25,38,0,4.17
1354952,2023-03-12,Aamer Jamal,19,30,0,3.17
1354952,2023-03-12,Faheem Ashraf,25,39,0,4.17
1354952,2023-03-12,Fazalhaq Farooqi,26,27,0,4.33
1354952,2023-03-12,Hasan Ali,26,39,0,4.33
1354952,2023-03-12,JDS Neesham,18,23,0,3.0
1354952,2023-03-12,Khurram Shahzad,10,13,0,1.67
1354952,2023-03-12,Mohammad Wasim,25,32,0,4.17
1354952,2023-03-12,Mujeeb Ur Rahman,25,23,0,4.17
1354952,2023-03-12,Salman Irshad,24,40,0,4.0
1354952,2023-03-12,Shadab Khan,25,42,0,4.17
1354952,2023-03-12,Sufiyan Muqeem,24,37,0,4.0
1354953,2023-03-12,Akif Javed,18,9,0,3.0
1354953,2023-03-12,D Wiese,6,6,0,1.0
1354953,2023-03-12,Dilbar Hussain,20,37,0,3.33
1354953,2023-03-12,Haris Rauf,26,52,0,4.33
1354953,2023-03-12,Hussain Talat,18,24,0,3.0
1354953,2023-03-12,Imad Wasim,24,26,0,4.0
1354953,2023-03-12,Imran Tahir,25,26,0,4.17
1354953,2023-03-12,JK Fuller,25,29,0,4.17
1354953,2023-03-12,Mohammad Umar,23,20,0,3.83
1354953,2023-03-12,Rashid Khan,24,30,0,4.0
1354953,2023-03-12,S Dadswell,6,8,0,1.0
1354953,2023-03-12,Zaman Khan,26,39,0,4.33
1354954,2023-03-15,Abbas Afridi,15,5,0,2.5
1354954,2023-03-15,Anwar Ali,18,13,0,3.0
1354954,2023-03-15,D Wiese,24,24,0,4.0
1354954,2023-03-15,Haris Rauf,25,35,0,4.17
1354954,2023-03-15,Ihsanullah,19,23,0,3.17
1354954,2023-03-15,KA Pollard,6,3,0,1.0
1354954,2023-03-15,Rashid Khan,24,18,0,4.0
1354954,2023-03-15,SS Cottrell,22,20,0,3.67
1354954,2023-03-15,Shaheen Shah Afridi,24,47,0,4.0
1354954,2023-03-15,Usama Mir,12,12,0,2.0
1354954,2023-03-15,Zaman Khan,27,36,0,4.5
1354955,2023-03-16,Aamer Jamal,24,37,0,4.0
1354955,2023-03-16,Azmatullah Omarzai,24,34,0,4.0
1354955,2023-03-16,Faheem Ashraf,19,30,0,3.17
1354955,2023-03-16,Fazalhaq Farooqi,26,31,0,4.33
1354955,2023-03-16,Hasan Ali,25,41,0,4.17
1354955,2023-03-16,JDS Neesham,12,19,0,2.0
1354955,2023-03-16,Mohammad Wasim,24,34,0,4.0
1354955,2023-03-16,Mubasir Khan,6,7,0,1.0
1354955,2023-03-16,Mujeeb Ur Rahman,24,32,0,4.0
1354955,2023-03-16,Salman Irshad,24,21,0,4.0
1354955,2023-03-16,Shadab Khan,24,40,0,4.0
1354955,2023-03-16,Wahab Riaz,12,28,0,2.0
1354956,2023-03-17,Aamer Jamal,18,36,0,3.0
1354956,2023-03-17,Ahsan Hafeez,14,13,0,2.33
1354956,2023-03-17,Azmatullah Omarzai,25,34,0,4.17
1354956,2023-03-17,D Wiese,18,22,0,3.0
1354956,2023-03-17,Haris Rauf,24,31,0,4.0
1354956,2023-03-17,Mujeeb Ur Rahman,25,35,0,4.17
1354956,2023-03-17,Rashid Khan,24,42,0,4.0
1354956,2023-03-17,Saim Ayub,6,5,0,1.0
1354956,2023-03-17,Salman Irshad,25,45,0,4.17
1354956,2023-03-17,Shaheen Shah Afridi,24,42,0,4.0
1354956,2023-03-17,Wahab Riaz,18,21,0,3.0
1354956,2023-03-17,Zaman Khan,18,21,0,3.0
1354957,2023-03-18,Abbas Afridi,25,38,0,4.17
1354957,2023-03-18,Anwar Ali,25,47,0,4.17
1354957,2023-03-18,D Wiese,24,35,0,4.0
1354957,2023-03-18,Haris Rauf,26,49,0,4.33
1354957,2023-03-18,Ihsanullah,23,37,0,3.83
1354957,2023-03-18,KA Pollard,13,19,0,2.17
1354957,2023-03-18,Khushdil Shah,12,11,0,2.0
1354957,2023-03-18,Rashid Khan,24,26,0,4.0
1354957,2023-03-18,SS Cottrell,12,24,0,2.0
1354957,2023-03-18,Shaheen Shah Afridi,26,51,0,4.33
1354957,2023-03-18,Usama Mir,18,24,0,3.0
1354957,2023-03-18,Zaman Khan,24,38,0,4.0
1416472,2024-02-17,D Wiese,12,25,0,2.0
1416472,2024-02-17,Faheem Ashraf,18,40,0,3.0
1416472,2024-02-17,Haris Rauf,18,38,0,3.0
1416472,2024-02-17,Imad Wasim,26,33,0,4.33
1416472,2024-02-17,Jahandad Khan,27,42,0,4.5
1416472,2024-02-17,Naseem Shah,27,38,0,4.5
1416472,2024-02-17,Salman Fayyaz,14,23,0,2.33
1416472,2024-02-17,Shadab Khan,25,24,0,4.17
1416472,2024-02-17,Shaheen Shah Afridi,27,38,0,4.5
1416472,2024-02-17,TS Mills,24,45,0,4.0
1416472,2024-02-17,Ubaid Shah,6,15,0,1.0
1416472,2024-02-17,Zaman Khan,20,34,0,3.33
1416473,2024-02-18,AJ Hosein,26,39,0,4.33
1416473,2024-02-18,Aamer Jamal,16,29,0,2.67
1416473,2024-02-18,Abrar Ahmed,25,30,0,4.17
1416473,2024-02-18,DR Mousley,18,22,0,3.0
1416473,2024-02-18,L Wood,25,44,0,4.17
1416473,2024-02-18,Mohammad Amir,26,30,0,4.33
1416473,2024-02-18,Mohammad Hasnain,25,42,0,4.17
1416473,2024-02-18,Mohammad Wasim,27,49,0,4.5
1416473,2024-02-18,Mohammad Zeeshan,25,38,0,4.17
1416473,2024-02-18,Saim Ayub,18,34,0,3.0
1416473,2024-02-18,Salman Irshad,25,39,0,4.17
1416474,2024-02-18,Abbas Afridi,19,16,0,3.17
1416474,2024-02-18,DJ Willey,26,23,0,4.33
1416474,2024-02-18,DR Sams,28,38,0,4.67
1416474,2024-02-18,Hasan Ali,25,39,0,4.17
1416474,2024-02-18,Iftikhar Ahmed,13,23,0,2.17
1416474,2024-02-18,Mir Hamza,26,34,0,4.33
1416474,2024-02-18,Mohammad Ali,24,23,0,4.0
1416474,2024-02-18,Mohammad Amir Khan,6,7,0,1.0
1416474,2024-02-18,Mohammad Nawaz,6,11,0,1.0
1416474,2024-02-18,Shahnawaz Dhani,19,31,0,3.17
1416474,2024-02-18,Shoaib Malik,13,11,0,2.17
1416474,2024-02-18,T Shamsi,24,45,0,4.0
1416474,2024-02-18,Usama Mir,24,14,0,4.0
1416475,2024-02-19,AJ Hosein,24,18,0,4.0
1416475,2024-02-19,Abrar Ahmed,25,40,0,4.17
1416475,2024-02-19,Haris Rauf,27,47,0,4.5
1416475,2024-02-19,Jahandad Khan,12,22,0,2.0
1416475,2024-02-19,Mohammad Amir,26,33,0,4.33
1416475,2024-02-19,Mohammad Hasnain,25,52,0,4.17
1416475,2024-02-19,Mohammad Wasim,24,44,0,4.0
1416475,2024-02-19,Salman Fayyaz,19,27,0,3.17
1416475,2024-02-19,Shaheen Shah Afridi,26,38,0,4.33
1416475,2024-02-19,Sikandar Raza,19,25,0,3.17
1416475,2024-02-19,Zaman Khan,22,29,0,3.67
1416476,2024-02-20,Abbas Afridi,26,37,0,4.33
1416476,2024-02-20,DJ Willey,24,28,0,4.0
1416476,2024-02-20,Faheem Ashraf,14,15,0,2.33
1416476,2024-02-20,Imad Wasim,24,22,0,4.0
1416476,2024-02-20,Khushdil Shah,2,1,0,0.33
1416476,2024-02-20,Mohammad Ali,26,20,0,4.33
1416476,2024-02-20,Naseem Shah,27,27,0,4.5
1416476,2024-02-20,OP Stone,24,28,0,4.0
1416476,2024-02-20,Shadab Khan,24,35,0,4.0
1416476,2024-02-20,TS Mills,25,31,0,4.17
1416476,2024-02-20,Ubaid Shah,12,15,0,2.0
1416476,2024-02-20,Usama Mir,24,30,0,4.0
1416477,2024-02-21,Aamer Jamal,13,13,0,2.17
1416477,2024-02-21,DR Sams,25,28,0,4.17
1416477,2024-02-21,Hasan Ali,23,30,0,3.83
1416477,2024-02-21,L Wood,23,20,0,3.83
1416477,2024-02-21,Mir Hamza,24,28,0,4.0
1416477,2024-02-21,Mohammad Nawaz,18,29,0,3.0
1416477,2024-02-21,Mohammad Zeeshan,28,48,0,4.67
1416477,2024-02-21,Salman Irshad,18,22,0,3.0
1416477,2024-02-21,Shoaib Malik,7,3,0,1.17
1416477,2024-02-21,T Shamsi,25,36,0,4.17
1416477,2024-02-21,Waqar Salamkheil,24,54,0,4.0
1416478,2024-02-21,Abbas Afridi,24,35,0,4.0
1416478,2024-02-21,CR Brathwaite,8,7,0,1.33
1416478,2024-02-21,DJ Willey,19,28,0,3.17
1416478,2024-02-21,GF Linde,26,26,0,4.33
1416478,2024-02-21,Haris Rauf,20,26,0,3.33
1416478,2024-02-21,Iftikhar Ahmed,18,26,0,3.0
1416478,2024-02-21,Jahandad Khan,6,10,0,1.0
1416478,2024-02-21,Mohammad Ali,28,28,0,4.67
1416478,2024-02-21,Shaheen Shah Afridi,24,25,0,4.0
1416478,2024-02-21,Shahnawaz Dhani,14,24,0,2.33
1416478,2024-02-21,Sikandar Raza,13,24,0,2.17
1416478,2024-02-21,Usama Mir,24,25,0,4.0
1416478,2024-02-21,Zaman Khan,27,52,0,4.5
1416479,2024-02-22,AJ Hosein,24,32,0,4.0
1416479,2024-02-22,Abrar Ahmed,24,19,0,4.0
1416479,2024-02-22,Agha Salman,24,28,0,4.0
1416479,2024-02-22,Hunain Shah,12,15,0,2.0
1416479,2024-02-22,Imad Wasim,13,23,0,2.17
1416479,2024-02-22,Mohammad Amir,27,31,0,4.5
1416479,2024-02-22,Mohammad Hasnain,25,35,0,4.17
1416479,2024-02-22,Mohammad Wasim,24,21,0,4.0
1416479,2024-02-22,Naseem Shah,25,34,0,4.17
1416479,2024-02-22,Rumman Raees,15,14,0,2.5
1416479,2024-02-22,Shadab Khan,24,25,0,4.0
1416480,2024-02-23,Abbas Afridi,25,48,0,4.17
1416480,2024-02-23,Arif Yaqoob,24,43,0,4.0
1416480,2024-02-23,DJ Willey,29,29,0,4.83
1416480,2024-02-23,Iftikhar Ahmed,6,17,0,1.0
1416480,2024-02-23,L Wood,24,13,0,4.0
1416480,2024-02-23,Mohammad Ali,24,23,0,4.0
1416480,2024-02-23,Naveen-ul-Haq,26,44,0,4.33
1416480,2024-02-23,PI Walter,25,35,0,4.17
1416480,2024-02-23,Salman Irshad,27,39,0,4.5
1416480,2024-02-23,Shahnawaz Dhani,19,26,0,3.17
1416480,2024-02-23,Usama Mir,25,36,0,4.17
1416481,2024-02-24,Ahsan Hafeez,12,19,0,2.0
1416481,2024-02-24,DR Sams,24,52,0,4.0
1416481,2024-02-24,GF Linde,12,25,0,2.0
1416481,2024-02-24,Haris Rauf,25,27,0,4.17
1416481,2024-02-24,Hasan Ali,24,29,0,4.0
1416481,2024-02-24,Jahandad Khan,24,44,0,4.0
1416481,2024-02-24,Mir Hamza,24,31,0,4.0
1416481,2024-02-24,Mohammad Nawaz,19,17,0,3.17
1416481,2024-02-24,Shaheen Shah Afridi,25,36,0,4.17
1416481,2024-02-24,Shoaib Malik,6,4,0,1.0
1416481,2024-02-24,T Shamsi,26,42,0,4.33
1416481,2024-02-24,Zaman Khan,25,25,0,4.17
1416482,2024-02-25,AJ Hosein,26,30,0,4.33
1416482,2024-02-25,Abbas Afridi,27,34,0,4.5
1416482,2024-02-25,Abrar Ahmed,24,35,0,4.0
1416482,2024-02-25,Aftab Ibrahim,18,26,0,3.0
1416482,2024-02-25,DJ Willey,26,37,0,4.33
1416482,2024-02-25,Iftikhar Ahmed,6,15,0,1.0
1416482,2024-02-25,Mohammad Ali,24,21,0,4.0
1416482,2024-02-25,Mohammad Amir,28,46,0,4.67
1416482,2024-02-25,Mohammad Wasim,24,42,0,4.0
1416482,2024-02-25,Usama Mir,24,34,0,4.0
1416482,2024-02-25,Usman Tariq,24,27,0,4.0
1416483,2024-02-25,Ahsan Hafeez,6,11,0,1.0
1416483,2024-02-25,Arif Yaqoob,18,21,0,3.0
1416483,2024-02-25,CR Brathwaite,25,35,0,4.17
1416483,2024-02-25,Jahandad Khan,13,22,0,2.17
1416483,2024-02-25,L Wood,25,46,0,4.17
1416483,2024-02-25,Mohammad Imran,18,41,0,3.0
1416483,2024-02-25,Naveen-ul-Haq,28,52,0,4.67
1416483,2024-02-25,PI Walter,25,42,0,4.17
1416483,2024-02-25,Saim Ayub,6,3,0,1.0
1416483,2024-02-25,Salman Irshad,26,39,0,4.33
1416483,2024-02-25,Shaheen Shah Afridi,25,33,0,4.17
1416483,2024-02-25,Sikandar Raza,12,20,0,2.0
1416483,2024-02-25,Zaman Khan,28,49,0,4.67
1416484,2024-02-26,Agha Salman,24,25,0,4.0
1416484,2024-02-26,Arif Yaqoob,24,28,0,4.0
1416484,2024-02-26,Faheem Ashraf,12,29,0,2.0
1416484,2024-02-26,Hunain Shah,19,36,0,3.17
1416484,2024-02-26,Imad Wasim,6,17,0,1.0
1416484,2024-02-26,L Wood,24,37,0,4.0
1416484,2024-02-26,Naseem Shah,24,32,0,4.0
1416484,2024-02-26,Naveen-ul-Haq,24,43,0,4.0
1416484,2024-02-26,PI Walter,6,9,0,1.0
1416484,2024-02-26,Saim Ayub,18,24,0,3.0
1416484,2024-02-26,Salman Irshad,24,52,0,4.0
1416484,2024-02-26,Shadab Khan,24,28,0,4.0
1416484,2024-02-26,TS Mills,13,34,0,2.17
1416485,2024-02-27,Aftab Ibrahim,6,5,0,1.0
1416485,2024-02-27,CR Brathwaite,24,36,0,4.0
1416485,2024-02-27,Faisal Akram,24,29,0,4.0
1416485,2024-02-27,GF Linde,12,25,0,2.0
1416485,2024-02-27,Jahandad Khan,18,35,0,3.0
1416485,2024-02-27,Khushdil Shah,24,31,0,4.0
1416485,2024-02-27,Mohammad Ali,18,32,0,3.0
1416485,2024-02-27,Salman Fayyaz,7,11,0,1.17
1416485,2024-02-27,Shaheen Shah Afridi,27,44,0,4.5
1416485,2024-02-27,Shahnawaz Dhani,6,17,0,1.0
1416485,2024-02-27,Sikandar Raza,12,20,0,2.0
1416485,2024-02-27,Usama Mir,24,40,0,4.0
1416485,2024-02-27,Zaman Khan,28,43,0,4.67
1416486,2024-02-28,Agha Salman,13,18,0,2.17
1416486,2024-02-28,Hasan Ali,21,42,0,3.5
1416486,2024-02-28,Hunain Shah,21,30,0,3.5
1416486,2024-02-28,Imad Wasim,24,24,0,4.0
1416486,2024-02-28,JL du Plooy,6,2,0,1.0
1416486,2024-02-28,Mir Hamza,12,25,0,2.0
1416486,2024-02-28,Mohammad Amir Khan,6,10,0,1.0
1416486,2024-02-28,Mohammad Nawaz,24,25,0,4.0
1416486,2024-02-28,Naseem Shah,26,30,0,4.33
1416486,2024-02-28,Rumman Raees,26,45,0,4.33
1416486,2024-02-28,Shadab Khan,18,18,0,3.0
1416486,2024-02-28,Shoaib Malik,24,31,0,4.0
1416486,2024-02-28,T Shamsi,20,34,0,3.33
1416487,2024-02-29,AJ Hosein,24,34,0,4.0
1416487,2024-02-29,Abrar Ahmed,24,31,0,4.0
1416487,2024-02-29,Anwar Ali,13,28,0,2.17
1416487,2024-02-29,B Muzarabani,24,30,0,4.0
1416487,2024-02-29,Hasan Ali,25,39,0,4.17
1416487,2024-02-29,Mohammad Nawaz,18,36,0,3.0
1416487,2024-02-29,Mohammad Wasim,25,48,0,4.17
1416487,2024-02-29,Shoaib Malik,18,19,0,3.0
1416487,2024-02-29,Sohail Khan,24,36,0,4.0
1416487,2024-02-29,Usman Tariq,28,16,0,4.67
1416487,2024-02-29,Zahid Mahmood,24,17,0,4.0
1416490,2024-03-03,B Muzarabani,24,32,0,4.0
1416490,2024-03-03,CJ Jordan,25,34,0,4.17
1416490,2024-03-03,DJ Willey,24,32,0,4.0
1416490,2024-03-03,Faisal Akram,6,16,0,1.0
1416490,2024-03-03,Hasan Ali,24,34,0,4.0
1416490,2024-03-03,Khushdil Shah,18,16,0,3.0
1416490,2024-03-03,Mir Hamza,24,43,0,4.0
1416490,2024-03-03,Mohammad Ali,25,41,0,4.17
1416490,2024-03-03,Mohammad Nawaz,19,37,0,3.17
1416490,2024-03-03,Shoaib Malik,6,8,0,1.0
1416490,2024-03-03,Usama Mir,24,30,0,4.0
1416490,2024-03-03,Zahid Mahmood,24,35,0,4.0
1416491,2024-03-04,Aamer Jamal,19,36,0,3.17
1416491,2024-03-04,Arif Yaqoob,18,32,0,3.0
1416491,2024-03-04,Faheem Ashraf,19,31,0,3.17
1416491,2024-03-04,Hunain Shah,25,27,0,4.17
1416491,2024-03-04,Imad Wasim,6,7,0,1.0
1416491,2024-03-04,L Wood,24,34,0,4.0
1416491,2024-03-04,Mohammad Zeeshan,18,26,0,3.0
1416491,2024-03-04,Naseem Shah,25,26,0,4.17
1416491,2024-03-04,PI Walter,6,11,0,1.0
